file,column,dtype
Flicker.csv,sample_0,float64
Flicker.csv,sample_1,float64
Flicker.csv,sample_2,float64
Flicker.csv,sample_3,float64
Flicker.csv,sample_4,float64
Flicker.csv,sample_5,float64
Flicker.csv,sample_6,float64
Flicker.csv,sample_7,float64
Flicker.csv,sample_8,float64
Flicker.csv,sample_9,float64
Flicker.csv,sample_10,float64
Flicker.csv,sample_11,float64
Flicker.csv,sample_12,float64
Flicker.csv,sample_13,float64
Flicker.csv,sample_14,float64
Flicker.csv,sample_15,float64
Flicker.csv,sample_16,float64
Flicker.csv,sample_17,float64
Flicker.csv,sample_18,float64
Flicker.csv,sample_19,float64
Flicker.csv,sample_20,float64
Flicker.csv,sample_21,float64
Flicker.csv,sample_22,float64
Flicker.csv,sample_23,float64
Flicker.csv,sample_24,float64
Flicker.csv,sample_25,float64
Flicker.csv,sample_26,float64
Flicker.csv,sample_27,float64
Flicker.csv,sample_28,float64
Flicker.csv,sample_29,float64
Flicker.csv,sample_30,float64
Flicker.csv,sample_31,float64
Flicker.csv,sample_32,float64
Flicker.csv,sample_33,float64
Flicker.csv,sample_34,float64
Flicker.csv,sample_35,float64
Flicker.csv,sample_36,float64
Flicker.csv,sample_37,float64
Flicker.csv,sample_38,float64
Flicker.csv,sample_39,float64
Flicker.csv,sample_40,float64
Flicker.csv,sample_41,float64
Flicker.csv,sample_42,float64
Flicker.csv,sample_43,float64
Flicker.csv,sample_44,float64
Flicker.csv,sample_45,float64
Flicker.csv,sample_46,float64
Flicker.csv,sample_47,float64
Flicker.csv,sample_48,float64
Flicker.csv,sample_49,float64
Flicker.csv,sample_50,float64
Flicker.csv,sample_51,float64
Flicker.csv,sample_52,float64
Flicker.csv,sample_53,float64
Flicker.csv,sample_54,float64
Flicker.csv,sample_55,float64
Flicker.csv,sample_56,float64
Flicker.csv,sample_57,float64
Flicker.csv,sample_58,float64
Flicker.csv,sample_59,float64
Flicker.csv,sample_60,float64
Flicker.csv,sample_61,float64
Flicker.csv,sample_62,float64
Flicker.csv,sample_63,float64
Flicker.csv,sample_64,float64
Flicker.csv,sample_65,float64
Flicker.csv,sample_66,float64
Flicker.csv,sample_67,float64
Flicker.csv,sample_68,float64
Flicker.csv,sample_69,float64
Flicker.csv,sample_70,float64
Flicker.csv,sample_71,float64
Flicker.csv,sample_72,float64
Flicker.csv,sample_73,float64
Flicker.csv,sample_74,float64
Flicker.csv,sample_75,float64
Flicker.csv,sample_76,float64
Flicker.csv,sample_77,float64
Flicker.csv,sample_78,float64
Flicker.csv,sample_79,float64
Flicker.csv,sample_80,float64
Flicker.csv,sample_81,float64
Flicker.csv,sample_82,float64
Flicker.csv,sample_83,float64
Flicker.csv,sample_84,float64
Flicker.csv,sample_85,float64
Flicker.csv,sample_86,float64
Flicker.csv,sample_87,float64
Flicker.csv,sample_88,float64
Flicker.csv,sample_89,float64
Flicker.csv,sample_90,float64
Flicker.csv,sample_91,float64
Flicker.csv,sample_92,float64
Flicker.csv,sample_93,float64
Flicker.csv,sample_94,float64
Flicker.csv,sample_95,float64
Flicker.csv,sample_96,float64
Flicker.csv,sample_97,float64
Flicker.csv,sample_98,float64
Flicker.csv,sample_99,float64
Flicker_with_Sag.csv,sample_0,float64
Flicker_with_Sag.csv,sample_1,float64
Flicker_with_Sag.csv,sample_2,float64
Flicker_with_Sag.csv,sample_3,float64
Flicker_with_Sag.csv,sample_4,float64
Flicker_with_Sag.csv,sample_5,float64
Flicker_with_Sag.csv,sample_6,float64
Flicker_with_Sag.csv,sample_7,float64
Flicker_with_Sag.csv,sample_8,float64
Flicker_with_Sag.csv,sample_9,float64
Flicker_with_Sag.csv,sample_10,float64
Flicker_with_Sag.csv,sample_11,float64
Flicker_with_Sag.csv,sample_12,float64
Flicker_with_Sag.csv,sample_13,float64
Flicker_with_Sag.csv,sample_14,float64
Flicker_with_Sag.csv,sample_15,float64
Flicker_with_Sag.csv,sample_16,float64
Flicker_with_Sag.csv,sample_17,float64
Flicker_with_Sag.csv,sample_18,float64
Flicker_with_Sag.csv,sample_19,float64
Flicker_with_Sag.csv,sample_20,float64
Flicker_with_Sag.csv,sample_21,float64
Flicker_with_Sag.csv,sample_22,float64
Flicker_with_Sag.csv,sample_23,float64
Flicker_with_Sag.csv,sample_24,float64
Flicker_with_Sag.csv,sample_25,float64
Flicker_with_Sag.csv,sample_26,float64
Flicker_with_Sag.csv,sample_27,float64
Flicker_with_Sag.csv,sample_28,float64
Flicker_with_Sag.csv,sample_29,float64
Flicker_with_Sag.csv,sample_30,float64
Flicker_with_Sag.csv,sample_31,float64
Flicker_with_Sag.csv,sample_32,float64
Flicker_with_Sag.csv,sample_33,float64
Flicker_with_Sag.csv,sample_34,float64
Flicker_with_Sag.csv,sample_35,float64
Flicker_with_Sag.csv,sample_36,float64
Flicker_with_Sag.csv,sample_37,float64
Flicker_with_Sag.csv,sample_38,float64
Flicker_with_Sag.csv,sample_39,float64
Flicker_with_Sag.csv,sample_40,float64
Flicker_with_Sag.csv,sample_41,float64
Flicker_with_Sag.csv,sample_42,float64
Flicker_with_Sag.csv,sample_43,float64
Flicker_with_Sag.csv,sample_44,float64
Flicker_with_Sag.csv,sample_45,float64
Flicker_with_Sag.csv,sample_46,float64
Flicker_with_Sag.csv,sample_47,float64
Flicker_with_Sag.csv,sample_48,float64
Flicker_with_Sag.csv,sample_49,float64
Flicker_with_Sag.csv,sample_50,float64
Flicker_with_Sag.csv,sample_51,float64
Flicker_with_Sag.csv,sample_52,float64
Flicker_with_Sag.csv,sample_53,float64
Flicker_with_Sag.csv,sample_54,float64
Flicker_with_Sag.csv,sample_55,float64
Flicker_with_Sag.csv,sample_56,float64
Flicker_with_Sag.csv,sample_57,float64
Flicker_with_Sag.csv,sample_58,float64
Flicker_with_Sag.csv,sample_59,float64
Flicker_with_Sag.csv,sample_60,float64
Flicker_with_Sag.csv,sample_61,float64
Flicker_with_Sag.csv,sample_62,float64
Flicker_with_Sag.csv,sample_63,float64
Flicker_with_Sag.csv,sample_64,float64
Flicker_with_Sag.csv,sample_65,float64
Flicker_with_Sag.csv,sample_66,float64
Flicker_with_Sag.csv,sample_67,float64
Flicker_with_Sag.csv,sample_68,float64
Flicker_with_Sag.csv,sample_69,float64
Flicker_with_Sag.csv,sample_70,float64
Flicker_with_Sag.csv,sample_71,float64
Flicker_with_Sag.csv,sample_72,float64
Flicker_with_Sag.csv,sample_73,float64
Flicker_with_Sag.csv,sample_74,float64
Flicker_with_Sag.csv,sample_75,float64
Flicker_with_Sag.csv,sample_76,float64
Flicker_with_Sag.csv,sample_77,float64
Flicker_with_Sag.csv,sample_78,float64
Flicker_with_Sag.csv,sample_79,float64
Flicker_with_Sag.csv,sample_80,float64
Flicker_with_Sag.csv,sample_81,float64
Flicker_with_Sag.csv,sample_82,float64
Flicker_with_Sag.csv,sample_83,float64
Flicker_with_Sag.csv,sample_84,float64
Flicker_with_Sag.csv,sample_85,float64
Flicker_with_Sag.csv,sample_86,float64
Flicker_with_Sag.csv,sample_87,float64
Flicker_with_Sag.csv,sample_88,float64
Flicker_with_Sag.csv,sample_89,float64
Flicker_with_Sag.csv,sample_90,float64
Flicker_with_Sag.csv,sample_91,float64
Flicker_with_Sag.csv,sample_92,float64
Flicker_with_Sag.csv,sample_93,float64
Flicker_with_Sag.csv,sample_94,float64
Flicker_with_Sag.csv,sample_95,float64
Flicker_with_Sag.csv,sample_96,float64
Flicker_with_Sag.csv,sample_97,float64
Flicker_with_Sag.csv,sample_98,float64
Flicker_with_Sag.csv,sample_99,float64
Flicker_with_Swell.csv,sample_0,float64
Flicker_with_Swell.csv,sample_1,float64
Flicker_with_Swell.csv,sample_2,float64
Flicker_with_Swell.csv,sample_3,float64
Flicker_with_Swell.csv,sample_4,float64
Flicker_with_Swell.csv,sample_5,float64
Flicker_with_Swell.csv,sample_6,float64
Flicker_with_Swell.csv,sample_7,float64
Flicker_with_Swell.csv,sample_8,float64
Flicker_with_Swell.csv,sample_9,float64
Flicker_with_Swell.csv,sample_10,float64
Flicker_with_Swell.csv,sample_11,float64
Flicker_with_Swell.csv,sample_12,float64
Flicker_with_Swell.csv,sample_13,float64
Flicker_with_Swell.csv,sample_14,float64
Flicker_with_Swell.csv,sample_15,float64
Flicker_with_Swell.csv,sample_16,float64
Flicker_with_Swell.csv,sample_17,float64
Flicker_with_Swell.csv,sample_18,float64
Flicker_with_Swell.csv,sample_19,float64
Flicker_with_Swell.csv,sample_20,float64
Flicker_with_Swell.csv,sample_21,float64
Flicker_with_Swell.csv,sample_22,float64
Flicker_with_Swell.csv,sample_23,float64
Flicker_with_Swell.csv,sample_24,float64
Flicker_with_Swell.csv,sample_25,float64
Flicker_with_Swell.csv,sample_26,float64
Flicker_with_Swell.csv,sample_27,float64
Flicker_with_Swell.csv,sample_28,float64
Flicker_with_Swell.csv,sample_29,float64
Flicker_with_Swell.csv,sample_30,float64
Flicker_with_Swell.csv,sample_31,float64
Flicker_with_Swell.csv,sample_32,float64
Flicker_with_Swell.csv,sample_33,float64
Flicker_with_Swell.csv,sample_34,float64
Flicker_with_Swell.csv,sample_35,float64
Flicker_with_Swell.csv,sample_36,float64
Flicker_with_Swell.csv,sample_37,float64
Flicker_with_Swell.csv,sample_38,float64
Flicker_with_Swell.csv,sample_39,float64
Flicker_with_Swell.csv,sample_40,float64
Flicker_with_Swell.csv,sample_41,float64
Flicker_with_Swell.csv,sample_42,float64
Flicker_with_Swell.csv,sample_43,float64
Flicker_with_Swell.csv,sample_44,float64
Flicker_with_Swell.csv,sample_45,float64
Flicker_with_Swell.csv,sample_46,float64
Flicker_with_Swell.csv,sample_47,float64
Flicker_with_Swell.csv,sample_48,float64
Flicker_with_Swell.csv,sample_49,float64
Flicker_with_Swell.csv,sample_50,float64
Flicker_with_Swell.csv,sample_51,float64
Flicker_with_Swell.csv,sample_52,float64
Flicker_with_Swell.csv,sample_53,float64
Flicker_with_Swell.csv,sample_54,float64
Flicker_with_Swell.csv,sample_55,float64
Flicker_with_Swell.csv,sample_56,float64
Flicker_with_Swell.csv,sample_57,float64
Flicker_with_Swell.csv,sample_58,float64
Flicker_with_Swell.csv,sample_59,float64
Flicker_with_Swell.csv,sample_60,float64
Flicker_with_Swell.csv,sample_61,float64
Flicker_with_Swell.csv,sample_62,float64
Flicker_with_Swell.csv,sample_63,float64
Flicker_with_Swell.csv,sample_64,float64
Flicker_with_Swell.csv,sample_65,float64
Flicker_with_Swell.csv,sample_66,float64
Flicker_with_Swell.csv,sample_67,float64
Flicker_with_Swell.csv,sample_68,float64
Flicker_with_Swell.csv,sample_69,float64
Flicker_with_Swell.csv,sample_70,float64
Flicker_with_Swell.csv,sample_71,float64
Flicker_with_Swell.csv,sample_72,float64
Flicker_with_Swell.csv,sample_73,float64
Flicker_with_Swell.csv,sample_74,float64
Flicker_with_Swell.csv,sample_75,float64
Flicker_with_Swell.csv,sample_76,float64
Flicker_with_Swell.csv,sample_77,float64
Flicker_with_Swell.csv,sample_78,float64
Flicker_with_Swell.csv,sample_79,float64
Flicker_with_Swell.csv,sample_80,float64
Flicker_with_Swell.csv,sample_81,float64
Flicker_with_Swell.csv,sample_82,float64
Flicker_with_Swell.csv,sample_83,float64
Flicker_with_Swell.csv,sample_84,float64
Flicker_with_Swell.csv,sample_85,float64
Flicker_with_Swell.csv,sample_86,float64
Flicker_with_Swell.csv,sample_87,float64
Flicker_with_Swell.csv,sample_88,float64
Flicker_with_Swell.csv,sample_89,float64
Flicker_with_Swell.csv,sample_90,float64
Flicker_with_Swell.csv,sample_91,float64
Flicker_with_Swell.csv,sample_92,float64
Flicker_with_Swell.csv,sample_93,float64
Flicker_with_Swell.csv,sample_94,float64
Flicker_with_Swell.csv,sample_95,float64
Flicker_with_Swell.csv,sample_96,float64
Flicker_with_Swell.csv,sample_97,float64
Flicker_with_Swell.csv,sample_98,float64
Flicker_with_Swell.csv,sample_99,float64
Harmonics.csv,sample_0,float64
Harmonics.csv,sample_1,float64
Harmonics.csv,sample_2,float64
Harmonics.csv,sample_3,float64
Harmonics.csv,sample_4,float64
Harmonics.csv,sample_5,float64
Harmonics.csv,sample_6,float64
Harmonics.csv,sample_7,float64
Harmonics.csv,sample_8,float64
Harmonics.csv,sample_9,float64
Harmonics.csv,sample_10,float64
Harmonics.csv,sample_11,float64
Harmonics.csv,sample_12,float64
Harmonics.csv,sample_13,float64
Harmonics.csv,sample_14,float64
Harmonics.csv,sample_15,float64
Harmonics.csv,sample_16,float64
Harmonics.csv,sample_17,float64
Harmonics.csv,sample_18,float64
Harmonics.csv,sample_19,float64
Harmonics.csv,sample_20,float64
Harmonics.csv,sample_21,float64
Harmonics.csv,sample_22,float64
Harmonics.csv,sample_23,float64
Harmonics.csv,sample_24,float64
Harmonics.csv,sample_25,float64
Harmonics.csv,sample_26,float64
Harmonics.csv,sample_27,float64
Harmonics.csv,sample_28,float64
Harmonics.csv,sample_29,float64
Harmonics.csv,sample_30,float64
Harmonics.csv,sample_31,float64
Harmonics.csv,sample_32,float64
Harmonics.csv,sample_33,float64
Harmonics.csv,sample_34,float64
Harmonics.csv,sample_35,float64
Harmonics.csv,sample_36,float64
Harmonics.csv,sample_37,float64
Harmonics.csv,sample_38,float64
Harmonics.csv,sample_39,float64
Harmonics.csv,sample_40,float64
Harmonics.csv,sample_41,float64
Harmonics.csv,sample_42,float64
Harmonics.csv,sample_43,float64
Harmonics.csv,sample_44,float64
Harmonics.csv,sample_45,float64
Harmonics.csv,sample_46,float64
Harmonics.csv,sample_47,float64
Harmonics.csv,sample_48,float64
Harmonics.csv,sample_49,float64
Harmonics.csv,sample_50,float64
Harmonics.csv,sample_51,float64
Harmonics.csv,sample_52,float64
Harmonics.csv,sample_53,float64
Harmonics.csv,sample_54,float64
Harmonics.csv,sample_55,float64
Harmonics.csv,sample_56,float64
Harmonics.csv,sample_57,float64
Harmonics.csv,sample_58,float64
Harmonics.csv,sample_59,float64
Harmonics.csv,sample_60,float64
Harmonics.csv,sample_61,float64
Harmonics.csv,sample_62,float64
Harmonics.csv,sample_63,float64
Harmonics.csv,sample_64,float64
Harmonics.csv,sample_65,float64
Harmonics.csv,sample_66,float64
Harmonics.csv,sample_67,float64
Harmonics.csv,sample_68,float64
Harmonics.csv,sample_69,float64
Harmonics.csv,sample_70,float64
Harmonics.csv,sample_71,float64
Harmonics.csv,sample_72,float64
Harmonics.csv,sample_73,float64
Harmonics.csv,sample_74,float64
Harmonics.csv,sample_75,float64
Harmonics.csv,sample_76,float64
Harmonics.csv,sample_77,float64
Harmonics.csv,sample_78,float64
Harmonics.csv,sample_79,float64
Harmonics.csv,sample_80,float64
Harmonics.csv,sample_81,float64
Harmonics.csv,sample_82,float64
Harmonics.csv,sample_83,float64
Harmonics.csv,sample_84,float64
Harmonics.csv,sample_85,float64
Harmonics.csv,sample_86,float64
Harmonics.csv,sample_87,float64
Harmonics.csv,sample_88,float64
Harmonics.csv,sample_89,float64
Harmonics.csv,sample_90,float64
Harmonics.csv,sample_91,float64
Harmonics.csv,sample_92,float64
Harmonics.csv,sample_93,float64
Harmonics.csv,sample_94,float64
Harmonics.csv,sample_95,float64
Harmonics.csv,sample_96,float64
Harmonics.csv,sample_97,float64
Harmonics.csv,sample_98,float64
Harmonics.csv,sample_99,float64
Harmonics_with_Sag.csv,sample_0,float64
Harmonics_with_Sag.csv,sample_1,float64
Harmonics_with_Sag.csv,sample_2,float64
Harmonics_with_Sag.csv,sample_3,float64
Harmonics_with_Sag.csv,sample_4,float64
Harmonics_with_Sag.csv,sample_5,float64
Harmonics_with_Sag.csv,sample_6,float64
Harmonics_with_Sag.csv,sample_7,float64
Harmonics_with_Sag.csv,sample_8,float64
Harmonics_with_Sag.csv,sample_9,float64
Harmonics_with_Sag.csv,sample_10,float64
Harmonics_with_Sag.csv,sample_11,float64
Harmonics_with_Sag.csv,sample_12,float64
Harmonics_with_Sag.csv,sample_13,float64
Harmonics_with_Sag.csv,sample_14,float64
Harmonics_with_Sag.csv,sample_15,float64
Harmonics_with_Sag.csv,sample_16,float64
Harmonics_with_Sag.csv,sample_17,float64
Harmonics_with_Sag.csv,sample_18,float64
Harmonics_with_Sag.csv,sample_19,float64
Harmonics_with_Sag.csv,sample_20,float64
Harmonics_with_Sag.csv,sample_21,float64
Harmonics_with_Sag.csv,sample_22,float64
Harmonics_with_Sag.csv,sample_23,float64
Harmonics_with_Sag.csv,sample_24,float64
Harmonics_with_Sag.csv,sample_25,float64
Harmonics_with_Sag.csv,sample_26,float64
Harmonics_with_Sag.csv,sample_27,float64
Harmonics_with_Sag.csv,sample_28,float64
Harmonics_with_Sag.csv,sample_29,float64
Harmonics_with_Sag.csv,sample_30,float64
Harmonics_with_Sag.csv,sample_31,float64
Harmonics_with_Sag.csv,sample_32,float64
Harmonics_with_Sag.csv,sample_33,float64
Harmonics_with_Sag.csv,sample_34,float64
Harmonics_with_Sag.csv,sample_35,float64
Harmonics_with_Sag.csv,sample_36,float64
Harmonics_with_Sag.csv,sample_37,float64
Harmonics_with_Sag.csv,sample_38,float64
Harmonics_with_Sag.csv,sample_39,float64
Harmonics_with_Sag.csv,sample_40,float64
Harmonics_with_Sag.csv,sample_41,float64
Harmonics_with_Sag.csv,sample_42,float64
Harmonics_with_Sag.csv,sample_43,float64
Harmonics_with_Sag.csv,sample_44,float64
Harmonics_with_Sag.csv,sample_45,float64
Harmonics_with_Sag.csv,sample_46,float64
Harmonics_with_Sag.csv,sample_47,float64
Harmonics_with_Sag.csv,sample_48,float64
Harmonics_with_Sag.csv,sample_49,float64
Harmonics_with_Sag.csv,sample_50,float64
Harmonics_with_Sag.csv,sample_51,float64
Harmonics_with_Sag.csv,sample_52,float64
Harmonics_with_Sag.csv,sample_53,float64
Harmonics_with_Sag.csv,sample_54,float64
Harmonics_with_Sag.csv,sample_55,float64
Harmonics_with_Sag.csv,sample_56,float64
Harmonics_with_Sag.csv,sample_57,float64
Harmonics_with_Sag.csv,sample_58,float64
Harmonics_with_Sag.csv,sample_59,float64
