feature,transient_group_mean,sag_swell_group_mean,cohens_d
local_peak_change,0.3592917308911634,0.3365894110169969,0.11045358896903919
transient_energy_proxy,0.025455194517443117,0.031131750870670556,-0.5506524798733765
derivative_energy,0.015376658422333992,0.004292933981020109,0.8117369550291555
spectral_spread_hz,102.45151626919221,62.52311692595672,0.6173676317877453
high_freq_energy_ratio,0.030385681990170145,0.004167793054349758,0.6489108291538354
